condition,spreader,moderator,seed,shock,total_exposure,peak_infection,time_to_containment,contained,false_positives,takedowns,false_positive_rate,recovery_time,recovered,value
C1,random,random,0,False,314,32,23,True,0,45,0.0,,,0
C1,random,random,1,False,374,34,49,True,1,42,0.023809523809523808,,,0
C1,random,random,2,False,431,45,43,True,0,33,0.0,,,0
C1,random,random,3,False,241,21,58,True,1,36,0.027777777777777776,,,0
C1,random,random,4,False,291,24,24,True,0,41,0.0,,,0
C1,random,random,5,False,313,31,26,True,0,36,0.0,,,0
C1,random,random,6,False,223,23,22,True,1,32,0.03125,,,0
C1,random,random,7,False,387,27,41,True,0,48,0.0,,,0
C1,random,random,8,False,403,37,31,True,0,49,0.0,,,0
C1,random,random,9,False,273,29,22,True,0,30,0.0,,,0
C1,random,random,10,False,483,41,27,True,1,43,0.023255813953488372,,,0
C1,random,random,11,False,269,22,23,True,0,43,0.0,,,0
C1,random,random,12,False,258,28,22,True,0,41,0.0,,,0
C1,random,random,13,False,318,38,41,True,0,33,0.0,,,0
C1,random,random,14,False,478,42,43,True,1,33,0.030303030303030304,,,0
C1,random,random,15,False,531,35,26,True,0,46,0.0,,,0
C1,random,random,16,False,431,47,48,True,1,34,0.029411764705882353,,,0
C1,random,random,17,False,222,20,21,True,1,46,0.021739130434782608,,,0
C1,random,random,18,False,540,32,52,True,1,37,0.02702702702702703,,,0
C1,random,random,19,False,147,14,21,True,0,31,0.0,,,0
C1,random,random,20,False,346,45,57,True,1,38,0.02631578947368421,,,0
C1,random,random,21,False,465,25,48,True,0,33,0.0,,,0
C1,random,random,22,False,240,29,23,True,1,37,0.02702702702702703,,,0
C1,random,random,23,False,257,32,23,True,0,30,0.0,,,0
C1,random,random,24,False,238,25,22,True,1,34,0.029411764705882353,,,0
C1,random,random,25,False,300,31,35,True,0,35,0.0,,,0
C1,random,random,26,False,394,38,26,True,0,42,0.0,,,0
C1,random,random,27,False,372,37,41,True,2,32,0.0625,,,0
C1,random,random,28,False,636,50,39,True,1,39,0.02564102564102564,,,0
C1,random,random,29,False,376,45,32,True,0,35,0.0,,,0
C2,random,fifo,0,False,601,49,28,True,0,57,0.0,,,0
C2,random,fifo,1,False,308,26,34,True,0,41,0.0,,,0
C2,random,fifo,2,False,269,27,30,True,0,32,0.0,,,0
C2,random,fifo,3,False,252,25,56,True,0,39,0.0,,,0
C2,random,fifo,4,False,268,20,32,True,0,46,0.0,,,0
C2,random,fifo,5,False,343,40,24,True,0,42,0.0,,,0
C2,random,fifo,6,False,357,44,25,True,0,32,0.0,,,0
C2,random,fifo,7,False,459,42,60,False,0,51,0.0,,,0
C2,random,fifo,8,False,368,24,42,True,1,51,0.0196078431372549,,,0
C2,random,fifo,9,False,269,31,31,True,0,31,0.0,,,0
C2,random,fifo,10,False,563,54,60,False,0,45,0.0,,,0
C2,random,fifo,11,False,409,35,56,True,0,45,0.0,,,0
C2,random,fifo,12,False,498,60,25,True,0,42,0.0,,,0
C2,random,fifo,13,False,285,24,30,True,1,36,0.027777777777777776,,,0
C2,random,fifo,14,False,500,46,30,True,0,39,0.0,,,0
C2,random,fifo,15,False,595,50,29,True,0,50,0.0,,,0
C2,random,fifo,16,False,366,37,24,True,0,38,0.0,,,0
C2,random,fifo,17,False,380,31,31,True,0,50,0.0,,,0
C2,random,fifo,18,False,545,40,52,True,0,44,0.0,,,0
C2,random,fifo,19,False,175,38,24,True,1,36,0.027777777777777776,,,0
C2,random,fifo,20,False,471,47,28,True,0,40,0.0,,,0
C2,random,fifo,21,False,485,38,44,True,0,42,0.0,,,0
C2,random,fifo,22,False,148,20,20,True,0,35,0.0,,,0
C2,random,fifo,23,False,237,32,29,True,0,33,0.0,,,0
C2,random,fifo,24,False,204,15,31,True,1,38,0.02631578947368421,,,0
C2,random,fifo,25,False,407,29,28,True,0,36,0.0,,,0
C2,random,fifo,26,False,541,33,60,False,1,48,0.020833333333333332,,,0
C2,random,fifo,27,False,361,37,23,True,0,36,0.0,,,0
C2,random,fifo,28,False,449,43,59,True,0,42,0.0,,,0
C2,random,fifo,29,False,699,69,32,True,0,37,0.0,,,0
C3,random,impact_weighted,0,False,133,13,22,True,0,53,0.0,,,0
C3,random,impact_weighted,1,False,141,14,48,True,0,42,0.0,,,0
C3,random,impact_weighted,2,False,120,7,28,True,0,36,0.0,,,0
C3,random,impact_weighted,3,False,119,12,51,True,2,43,0.046511627906976744,,,0
C3,random,impact_weighted,4,False,135,14,20,True,0,42,0.0,,,0
C3,random,impact_weighted,5,False,112,10,20,True,1,44,0.022727272727272728,,,0
C3,random,impact_weighted,6,False,106,8,45,True,1,31,0.03225806451612903,,,0
C3,random,impact_weighted,7,False,149,19,20,True,2,53,0.03773584905660377,,,0
C3,random,impact_weighted,8,False,166,18,41,True,1,53,0.018867924528301886,,,0
C3,random,impact_weighted,9,False,115,13,21,True,1,37,0.02702702702702703,,,0
C3,random,impact_weighted,10,False,118,10,58,True,1,43,0.023255813953488372,,,0
C3,random,impact_weighted,11,False,132,12,21,True,1,45,0.022222222222222223,,,0
C3,random,impact_weighted,12,False,113,8,20,True,0,44,0.0,,,0
C3,random,impact_weighted,13,False,118,9,21,True,0,35,0.0,,,0
C3,random,impact_weighted,14,False,227,31,26,True,1,39,0.02564102564102564,,,0
C3,random,impact_weighted,15,False,177,19,23,True,0,50,0.0,,,0
C3,random,impact_weighted,16,False,195,35,27,True,2,46,0.043478260869565216,,,0
C3,random,impact_weighted,17,False,119,12,21,True,0,45,0.0,,,0
C3,random,impact_weighted,18,False,241,30,27,True,2,42,0.047619047619047616,,,0
C3,random,impact_weighted,19,False,108,9,34,True,0,37,0.0,,,0
C3,random,impact_weighted,20,False,194,32,28,True,0,38,0.0,,,0
C3,random,impact_weighted,21,False,114,9,20,True,1,41,0.024390243902439025,,,0
C3,random,impact_weighted,22,False,97,7,20,True,1,36,0.027777777777777776,,,0
C3,random,impact_weighted,23,False,131,10,20,True,3,35,0.08571428571428572,,,0
C3,random,impact_weighted,24,False,135,11,21,True,3,42,0.07142857142857142,,,0
C3,random,impact_weighted,25,False,96,8,20,True,0,37,0.0,,,0
C3,random,impact_weighted,26,False,149,15,43,True,0,48,0.0,,,0
C3,random,impact_weighted,27,False,139,13,20,True,2,40,0.05,,,0
C3,random,impact_weighted,28,False,175,19,20,True,1,43,0.023255813953488372,,,0
C3,random,impact_weighted,29,False,133,11,32,True,0,42,0.0,,,0
C4,centrality,random,0,False,989,71,58,True,0,47,0.0,,,0
C4,centrality,random,1,False,930,59,28,True,1,45,0.022222222222222223,,,0
C4,centrality,random,2,False,763,50,47,True,1,39,0.02564102564102564,,,0
C4,centrality,random,3,False,784,53,51,True,1,39,0.02564102564102564,,,0
C4,centrality,random,4,False,942,71,27,True,0,44,0.0,,,0
C4,centrality,random,5,False,737,64,24,True,0,41,0.0,,,0
C4,centrality,random,6,False,663,81,26,True,0,34,0.0,,,0
C4,centrality,random,7,False,1068,77,27,True,0,52,0.0,,,0
C4,centrality,random,8,False,1260,95,34,True,0,52,0.0,,,0
C4,centrality,random,9,False,809,65,25,True,2,39,0.05128205128205128,,,0
C4,centrality,random,10,False,1105,70,58,True,1,45,0.022222222222222223,,,0
C4,centrality,random,11,False,854,69,26,True,0,44,0.0,,,0
C4,centrality,random,12,False,726,62,22,True,0,42,0.0,,,0
C4,centrality,random,13,False,829,68,30,True,1,40,0.025,,,0
C4,centrality,random,14,False,928,88,27,True,1,37,0.02702702702702703,,,0
C4,centrality,random,15,False,1188,78,28,True,0,52,0.0,,,0
C4,centrality,random,16,False,1103,63,29,True,0,37,0.0,,,0
C4,centrality,random,17,False,831,54,26,True,0,47,0.0,,,0
C4,centrality,random,18,False,1104,78,52,True,1,38,0.02631578947368421,,,0
C4,centrality,random,19,False,934,65,41,True,0,38,0.0,,,0
C4,centrality,random,20,False,1025,68,57,True,1,43,0.023255813953488372,,,0
C4,centrality,random,21,False,1518,102,47,True,0,36,0.0,,,0
C4,centrality,random,22,False,1130,87,27,True,0,42,0.0,,,0
C4,centrality,random,23,False,885,69,29,True,0,34,0.0,,,0
C4,centrality,random,24,False,712,58,28,True,2,41,0.04878048780487805,,,0
C4,centrality,random,25,False,1039,91,25,True,0,41,0.0,,,0
C4,centrality,random,26,False,1019,81,26,True,1,47,0.02127659574468085,,,0
C4,centrality,random,27,False,933,73,39,True,1,40,0.025,,,0
C4,centrality,random,28,False,1019,80,29,True,3,44,0.06818181818181818,,,0
C4,centrality,random,29,False,1277,95,32,True,1,37,0.02702702702702703,,,0
C5,centrality,fifo,0,False,1473,105,31,True,0,58,0.0,,,0
C5,centrality,fifo,1,False,1096,72,33,True,0,47,0.0,,,0
C5,centrality,fifo,2,False,992,84,27,True,1,40,0.025,,,0
C5,centrality,fifo,3,False,985,75,57,True,1,45,0.022222222222222223,,,0
C5,centrality,fifo,4,False,1004,75,28,True,0,48,0.0,,,0
C5,centrality,fifo,5,False,702,47,29,True,0,40,0.0,,,0
C5,centrality,fifo,6,False,801,74,29,True,0,33,0.0,,,0
C5,centrality,fifo,7,False,1405,108,30,True,1,55,0.01818181818181818,,,0
C5,centrality,fifo,8,False,1323,101,41,True,1,53,0.018867924528301886,,,0
C5,centrality,fifo,9,False,846,65,26,True,1,35,0.02857142857142857,,,0
C5,centrality,fifo,10,False,1327,92,58,True,0,47,0.0,,,0
C5,centrality,fifo,11,False,872,106,34,True,0,48,0.0,,,0
C5,centrality,fifo,12,False,1205,73,29,True,0,46,0.0,,,0
C5,centrality,fifo,13,False,1210,94,31,True,0,35,0.0,,,0
C5,centrality,fifo,14,False,1255,100,34,True,0,42,0.0,,,0
C5,centrality,fifo,15,False,1387,86,28,True,0,50,0.0,,,0
C5,centrality,fifo,16,False,1137,74,57,True,0,40,0.0,,,0
C5,centrality,fifo,17,False,916,53,40,True,0,54,0.0,,,0
C5,centrality,fifo,18,False,1161,78,53,True,0,49,0.0,,,0
C5,centrality,fifo,19,False,745,82,26,True,0,38,0.0,,,0
C5,centrality,fifo,20,False,1334,96,32,True,0,44,0.0,,,0
C5,centrality,fifo,21,False,1222,80,44,True,0,42,0.0,,,0
C5,centrality,fifo,22,False,921,66,36,True,0,38,0.0,,,0
C5,centrality,fifo,23,False,962,66,29,True,0,38,0.0,,,0
C5,centrality,fifo,24,False,1023,55,43,True,2,42,0.047619047619047616,,,0
C5,centrality,fifo,25,False,1321,101,53,True,2,43,0.046511627906976744,,,0
C5,centrality,fifo,26,False,1072,68,28,True,0,52,0.0,,,0
C5,centrality,fifo,27,False,1115,73,40,True,0,40,0.0,,,0
C5,centrality,fifo,28,False,1280,115,26,True,0,46,0.0,,,0
C5,centrality,fifo,29,False,1260,86,57,True,0,39,0.0,,,0
C6,centrality,impact_weighted,0,False,313,25,58,True,1,55,0.01818181818181818,,,0
C6,centrality,impact_weighted,1,False,363,32,21,True,1,48,0.020833333333333332,,,0
C6,centrality,impact_weighted,2,False,451,42,22,True,1,43,0.023255813953488372,,,0
C6,centrality,impact_weighted,3,False,354,34,51,True,2,53,0.03773584905660377,,,0
C6,centrality,impact_weighted,4,False,322,24,37,True,0,52,0.0,,,0
C6,centrality,impact_weighted,5,False,288,24,20,True,1,51,0.0196078431372549,,,0
C6,centrality,impact_weighted,6,False,390,41,45,True,2,42,0.047619047619047616,,,0
C6,centrality,impact_weighted,7,False,392,28,57,True,0,57,0.0,,,0
C6,centrality,impact_weighted,8,False,496,36,20,True,2,54,0.037037037037037035,,,0
C6,centrality,impact_weighted,9,False,344,29,20,True,0,48,0.0,,,0
C6,centrality,impact_weighted,10,False,488,39,46,True,1,51,0.0196078431372549,,,0
C6,centrality,impact_weighted,11,False,300,30,21,True,2,54,0.037037037037037035,,,0
