condition,spreader,moderator,seed,shock,total_exposure,peak_infection,time_to_containment,contained,false_positives,takedowns,false_positive_rate,recovery_time,recovered,value
C1,random,random,0,False,480,41,60,False,0,24,0.0,,,1
C1,random,random,1,False,489,47,48,True,0,21,0.0,,,1
C1,random,random,2,False,567,43,36,True,1,22,0.045454545454545456,,,1
C1,random,random,3,False,594,57,57,True,0,19,0.0,,,1
C1,random,random,4,False,501,36,27,True,0,24,0.0,,,1
C1,random,random,5,False,406,35,24,True,0,16,0.0,,,1
C1,random,random,6,False,598,45,43,True,0,14,0.0,,,1
C1,random,random,7,False,553,42,59,True,0,27,0.0,,,1
C1,random,random,8,False,619,46,42,True,1,19,0.05263157894736842,,,1
C1,random,random,9,False,392,32,23,True,1,13,0.07692307692307693,,,1
C1,random,random,10,False,567,42,58,True,0,18,0.0,,,1
C1,random,random,11,False,473,34,55,True,0,16,0.0,,,1
C1,random,random,12,False,637,51,29,True,0,20,0.0,,,1
C1,random,random,13,False,343,49,55,True,0,27,0.0,,,1
C1,random,random,14,False,544,44,27,True,0,19,0.0,,,1
C1,random,random,15,False,801,70,60,False,0,23,0.0,,,1
C1,random,random,16,False,715,71,27,True,0,15,0.0,,,1
C1,random,random,17,False,355,24,22,True,0,21,0.0,,,1
C1,random,random,18,False,752,59,32,True,0,19,0.0,,,1
C1,random,random,19,False,269,25,25,True,1,18,0.05555555555555555,,,1
C1,random,random,20,False,496,51,54,True,0,19,0.0,,,1
C1,random,random,21,False,491,44,44,True,0,16,0.0,,,1
C1,random,random,22,False,317,41,33,True,0,17,0.0,,,1
C1,random,random,23,False,253,20,26,True,0,17,0.0,,,1
C1,random,random,24,False,411,35,27,True,0,22,0.0,,,1
C1,random,random,25,False,757,56,31,True,0,18,0.0,,,1
C1,random,random,26,False,529,53,23,True,0,21,0.0,,,1
C1,random,random,27,False,472,42,39,True,0,17,0.0,,,1
C1,random,random,28,False,799,73,26,True,0,16,0.0,,,1
C1,random,random,29,False,767,74,24,True,0,16,0.0,,,1
C2,random,fifo,0,False,587,59,58,True,0,32,0.0,,,1
C2,random,fifo,1,False,282,23,21,True,0,25,0.0,,,1
C2,random,fifo,2,False,608,56,31,True,1,26,0.038461538461538464,,,1
C2,random,fifo,3,False,474,38,53,True,0,23,0.0,,,1
C2,random,fifo,4,False,580,44,31,True,0,31,0.0,,,1
C2,random,fifo,5,False,387,31,25,True,0,24,0.0,,,1
C2,random,fifo,6,False,595,48,33,True,0,19,0.0,,,1
C2,random,fifo,7,False,605,54,58,True,0,29,0.0,,,1
C2,random,fifo,8,False,598,46,29,True,0,27,0.0,,,1
C2,random,fifo,9,False,385,40,25,True,0,22,0.0,,,1
C2,random,fifo,10,False,794,63,58,True,0,25,0.0,,,1
C2,random,fifo,11,False,318,32,39,True,0,25,0.0,,,1
C2,random,fifo,12,False,638,49,28,True,0,23,0.0,,,1
C2,random,fifo,13,False,394,48,25,True,1,22,0.045454545454545456,,,1
C2,random,fifo,14,False,541,48,33,True,0,22,0.0,,,1
C2,random,fifo,15,False,648,83,34,True,0,27,0.0,,,1
C2,random,fifo,16,False,581,70,27,True,0,20,0.0,,,1
C2,random,fifo,17,False,439,40,23,True,0,30,0.0,,,1
C2,random,fifo,18,False,662,52,60,False,0,27,0.0,,,1
C2,random,fifo,19,False,200,18,20,True,0,25,0.0,,,1
C2,random,fifo,20,False,683,54,29,True,0,22,0.0,,,1
C2,random,fifo,21,False,430,31,30,True,0,25,0.0,,,1
C2,random,fifo,22,False,495,43,41,True,0,18,0.0,,,1
C2,random,fifo,23,False,554,46,28,True,0,27,0.0,,,1
C2,random,fifo,24,False,509,43,25,True,0,32,0.0,,,1
C2,random,fifo,25,False,347,35,24,True,0,27,0.0,,,1
C2,random,fifo,26,False,587,51,24,True,0,25,0.0,,,1
C2,random,fifo,27,False,493,41,26,True,0,23,0.0,,,1
C2,random,fifo,28,False,582,45,30,True,0,26,0.0,,,1
C2,random,fifo,29,False,750,84,24,True,0,25,0.0,,,1
C3,random,impact_weighted,0,False,302,35,23,True,1,28,0.03571428571428571,,,1
C3,random,impact_weighted,1,False,265,25,51,True,1,26,0.038461538461538464,,,1
C3,random,impact_weighted,2,False,369,25,44,True,0,35,0.0,,,1
C3,random,impact_weighted,3,False,283,33,20,True,2,26,0.07692307692307693,,,1
C3,random,impact_weighted,4,False,167,23,20,True,0,26,0.0,,,1
C3,random,impact_weighted,5,False,223,41,24,True,0,27,0.0,,,1
C3,random,impact_weighted,6,False,337,36,22,True,0,23,0.0,,,1
C3,random,impact_weighted,7,False,349,25,28,True,1,24,0.041666666666666664,,,1
C3,random,impact_weighted,8,False,190,17,22,True,2,27,0.07407407407407407,,,1
C3,random,impact_weighted,9,False,255,25,22,True,0,20,0.0,,,1
C3,random,impact_weighted,10,False,284,29,59,True,1,29,0.034482758620689655,,,1
C3,random,impact_weighted,11,False,181,17,48,True,0,25,0.0,,,1
C3,random,impact_weighted,12,False,294,20,27,True,0,24,0.0,,,1
C3,random,impact_weighted,13,False,155,17,20,True,0,24,0.0,,,1
C3,random,impact_weighted,14,False,275,25,24,True,2,27,0.07407407407407407,,,1
C3,random,impact_weighted,15,False,172,15,20,True,0,33,0.0,,,1
C3,random,impact_weighted,16,False,371,41,27,True,2,27,0.07407407407407407,,,1
C3,random,impact_weighted,17,False,134,9,31,True,0,30,0.0,,,1
C3,random,impact_weighted,18,False,242,32,52,True,2,30,0.06666666666666667,,,1
C3,random,impact_weighted,19,False,172,23,21,True,0,23,0.0,,,1
C3,random,impact_weighted,20,False,190,27,50,True,0,30,0.0,,,1
C3,random,impact_weighted,21,False,228,20,47,True,2,24,0.08333333333333333,,,1
C3,random,impact_weighted,22,False,261,41,60,False,0,20,0.0,,,1
C3,random,impact_weighted,23,False,300,26,22,True,2,29,0.06896551724137931,,,1
C3,random,impact_weighted,24,False,141,14,41,True,0,28,0.0,,,1
C3,random,impact_weighted,25,False,256,28,22,True,0,20,0.0,,,1
C3,random,impact_weighted,26,False,223,23,22,True,1,29,0.034482758620689655,,,1
C3,random,impact_weighted,27,False,338,45,38,True,1,21,0.047619047619047616,,,1
C3,random,impact_weighted,28,False,350,26,24,True,2,27,0.07407407407407407,,,1
C3,random,impact_weighted,29,False,225,26,20,True,1,30,0.03333333333333333,,,1
C4,centrality,random,0,False,1368,112,59,True,0,25,0.0,,,1
C4,centrality,random,1,False,948,76,30,True,0,19,0.0,,,1
C4,centrality,random,2,False,1123,75,44,True,1,22,0.045454545454545456,,,1
C4,centrality,random,3,False,1041,64,57,True,1,23,0.043478260869565216,,,1
C4,centrality,random,4,False,1148,58,37,True,0,24,0.0,,,1
C4,centrality,random,5,False,1178,82,32,True,0,14,0.0,,,1
C4,centrality,random,6,False,1236,92,32,True,0,15,0.0,,,1
C4,centrality,random,7,False,1322,75,60,False,1,26,0.038461538461538464,,,1
C4,centrality,random,8,False,1163,86,32,True,0,21,0.0,,,1
C4,centrality,random,9,False,865,65,27,True,0,19,0.0,,,1
C4,centrality,random,10,False,1502,98,27,True,1,23,0.043478260869565216,,,1
C4,centrality,random,11,False,1231,79,48,True,0,23,0.0,,,1
C4,centrality,random,12,False,1573,84,33,True,0,24,0.0,,,1
C4,centrality,random,13,False,1090,88,27,True,0,25,0.0,,,1
C4,centrality,random,14,False,1147,81,38,True,1,21,0.047619047619047616,,,1
C4,centrality,random,15,False,1410,99,60,False,1,26,0.038461538461538464,,,1
C4,centrality,random,16,False,1369,109,52,True,0,21,0.0,,,1
C4,centrality,random,17,False,1274,77,39,True,0,24,0.0,,,1
C4,centrality,random,18,False,1326,85,55,True,0,22,0.0,,,1
C4,centrality,random,19,False,1079,63,30,True,0,17,0.0,,,1
C4,centrality,random,20,False,2086,130,60,False,0,21,0.0,,,1
C4,centrality,random,21,False,1544,98,36,True,0,18,0.0,,,1
C4,centrality,random,22,False,1172,97,31,True,0,18,0.0,,,1
C4,centrality,random,23,False,1284,103,30,True,0,17,0.0,,,1
C4,centrality,random,24,False,1251,85,33,True,0,24,0.0,,,1
C4,centrality,random,25,False,1402,99,29,True,0,20,0.0,,,1
C4,centrality,random,26,False,1326,87,31,True,0,25,0.0,,,1
C4,centrality,random,27,False,1342,101,27,True,0,21,0.0,,,1
C4,centrality,random,28,False,1299,100,51,True,0,19,0.0,,,1
C4,centrality,random,29,False,1912,146,37,True,0,21,0.0,,,1
C5,centrality,fifo,0,False,1316,89,31,True,0,33,0.0,,,1
C5,centrality,fifo,1,False,1306,87,48,True,0,24,0.0,,,1
C5,centrality,fifo,2,False,1308,91,42,True,0,26,0.0,,,1
C5,centrality,fifo,3,False,1135,75,53,True,0,24,0.0,,,1
C5,centrality,fifo,4,False,1170,76,33,True,0,32,0.0,,,1
C5,centrality,fifo,5,False,1079,81,33,True,0,25,0.0,,,1
C5,centrality,fifo,6,False,1485,104,31,True,0,19,0.0,,,1
C5,centrality,fifo,7,False,1764,113,60,False,0,31,0.0,,,1
C5,centrality,fifo,8,False,1273,95,60,False,0,29,0.0,,,1
C5,centrality,fifo,9,False,833,58,25,True,0,21,0.0,,,1
C5,centrality,fifo,10,False,1595,115,31,True,0,26,0.0,,,1
C5,centrality,fifo,11,False,1491,104,28,True,0,26,0.0,,,1
C5,centrality,fifo,12,False,1331,93,28,True,0,26,0.0,,,1
C5,centrality,fifo,13,False,1257,117,28,True,0,21,0.0,,,1
C5,centrality,fifo,14,False,1687,119,27,True,0,22,0.0,,,1
C5,centrality,fifo,15,False,1673,106,32,True,0,30,0.0,,,1
C5,centrality,fifo,16,False,1371,92,47,True,0,28,0.0,,,1
C5,centrality,fifo,17,False,1085,76,26,True,0,29,0.0,,,1
C5,centrality,fifo,18,False,1738,111,52,True,0,28,0.0,,,1
C5,centrality,fifo,19,False,1212,90,28,True,0,24,0.0,,,1
C5,centrality,fifo,20,False,1861,122,34,True,0,24,0.0,,,1
C5,centrality,fifo,21,False,1574,113,44,True,0,24,0.0,,,1
C5,centrality,fifo,22,False,1225,102,28,True,0,18,0.0,,,1
C5,centrality,fifo,23,False,1414,99,32,True,0,28,0.0,,,1
C5,centrality,fifo,24,False,1351,108,29,True,0,31,0.0,,,1
C5,centrality,fifo,25,False,1302,103,36,True,0,28,0.0,,,1
C5,centrality,fifo,26,False,1592,100,50,True,0,31,0.0,,,1
C5,centrality,fifo,27,False,1028,89,34,True,0,22,0.0,,,1
C5,centrality,fifo,28,False,1759,123,40,True,0,28,0.0,,,1
C5,centrality,fifo,29,False,1460,98,34,True,0,20,0.0,,,1
C6,centrality,impact_weighted,0,False,771,65,58,True,0,34,0.0,,,1
C6,centrality,impact_weighted,1,False,597,48,23,True,0,25,0.0,,,1
C6,centrality,impact_weighted,2,False,688,52,30,True,2,29,0.06896551724137931,,,1
C6,centrality,impact_weighted,3,False,588,44,51,True,1,32,0.03125,,,1
C6,centrality,impact_weighted,4,False,665,63,22,True,0,32,0.0,,,1
C6,centrality,impact_weighted,5,False,623,45,23,True,0,27,0.0,,,1
C6,centrality,impact_weighted,6,False,1046,96,25,True,2,32,0.0625,,,1
C6,centrality,impact_weighted,7,False,956,60,39,True,1,35,0.02857142857142857,,,1
C6,centrality,impact_weighted,8,False,661,48,24,True,0,30,0.0,,,1
C6,centrality,impact_weighted,9,False,496,43,23,True,1,29,0.034482758620689655,,,1
C6,centrality,impact_weighted,10,False,659,54,58,True,0,29,0.0,,,1
C6,centrality,impact_weighted,11,False,503,43,34,True,0,31,0.0,,,1
C6,centrality,impact_weighted,12,False,848,61,25,True,1,31,0.03225806451612903,,,1
C6,centrality,impact_weighted,13,False,416,47,24,True,0,32,0.0,,,1
C6,centrality,impact_weighted,14,False,812,61,23,True,4,34,0.11764705882352941,,,1
C6,centrality,impact_weighted,15,False,976,86,27,True,0,37,0.0,,,1
C6,centrality,impact_weighted,16,False,721,65,23,True,1,31,0.03225806451612903,,,1
C6,centrality,impact_weighted,17,False,530,39,31,True,0,35,0.0,,,1
C6,centrality,impact_weighted,18,False,727,88,30,True,1,33,0.030303030303030304,,,1
C6,centrality,impact_weighted,19,False,447,46,23,True,3,27,0.1111111111111111,,,1
C6,centrality,impact_weighted,20,False,1103,96,27,True,0,33,0.0,,,1
C6,centrality,impact_weighted,21,False,706,71,44,True,0,30,0.0,,,1
C6,centrality,impact_weighted,22,False,523,51,24,True,1,31,0.03225806451612903,,,1
C6,centrality,impact_weighted,23,False,524,46,22,True,1,31,0.03225806451612903,,,1
C6,centrality,impact_weighted,24,False,522,63,21,True,5,37,0.13513513513513514,,,1
C6,centrality,impact_weighted,25,False,862,82,24,True,0,29,0.0,,,1
C6,centrality,impact_weighted,26,False,1037,74,25,True,1,36,0.027777777777777776,,,1
C6,centrality,impact_weighted,27,False,615,41,23,True,0,30,0.0,,,1
C6,centrality,impact_weighted,28,False,596,61,21,True,3,34,0.08823529411764706,,,1
C6,centrality,impact_weighted,29,False,699,71,22,True,0,33,0.0,,,1
C1,random,random,0,False,442,36,58,True,0,45,0.0,,,2
C1,random,random,1,False,323,32,48,True,1,39,0.02564102564102564,,,2
C1,random,random,2,False,531,50,27,True,0,39,0.0,,,2
C1,random,random,3,False,368,39,21,True,1,36,0.027777777777777776,,,2
C1,random,random,4,False,424,32,27,True,0,44,0.0,,,2
C1,random,random,5,False,427,34,28,True,0,35,0.0,,,2
C1,random,random,6,False,534,48,24,True,1,40,0.025,,,2
C1,random,random,7,False,408,52,23,True,0,41,0.0,,,2
C1,random,random,8,False,536,63,57,True,1,42,0.023809523809523808,,,2
C1,random,random,9,False,271,22,21,True,0,34,0.0,,,2
C1,random,random,10,False,553,34,58,True,0,43,0.0,,,2
C1,random,random,11,False,327,30,23,True,0,34,0.0,,,2
C1,random,random,12,False,509,56,24,True,2,41,0.04878048780487805,,,2
C1,random,random,13,False,372,36,42,True,1,33,0.030303030303030304,,,2
C1,random,random,14,False,772,79,38,True,0,39,0.0,,,2
C1,random,random,15,False,645,57,24,True,1,47,0.02127659574468085,,,2
C1,random,random,16,False,472,56,27,True,1,35,0.02857142857142857,,,2
C1,random,random,17,False,428,48,39,True,0,40,0.0,,,2
C1,random,random,18,False,373,46,52,True,1,37,0.02702702702702703,,,2
C1,random,random,19,False,376,28,31,True,0,31,0.0,,,2
C1,random,random,20,False,549,47,23,True,0,36,0.0,,,2
C1,random,random,21,False,681,53,45,True,0,29,0.0,,,2
C1,random,random,22,False,446,47,23,True,0,29,0.0,,,2
C1,random,random,23,False,320,42,21,True,0,39,0.0,,,2
C1,random,random,24,False,350,32,41,True,1,41,0.024390243902439025,,,2
C1,random,random,25,False,448,64,47,True,0,31,0.0,,,2
C1,random,random,26,False,493,44,25,True,1,41,0.024390243902439025,,,2
C1,random,random,27,False,465,43,23,True,0,33,0.0,,,2
C1,random,random,28,False,564,60,33,True,0,38,0.0,,,2
C1,random,random,29,False,582,55,23,True,1,43,0.023255813953488372,,,2
C2,random,fifo,0,False,702,54,50,True,0,53,0.0,,,2
C2,random,fifo,1,False,418,34,29,True,0,36,0.0,,,2
C2,random,fifo,2,False,448,31,34,True,1,44,0.022727272727272728,,,2
C2,random,fifo,3,False,531,40,56,True,0,42,0.0,,,2
C2,random,fifo,4,False,414,40,36,True,0,52,0.0,,,2
C2,random,fifo,5,False,372,28,25,True,0,37,0.0,,,2
C2,random,fifo,6,False,426,34,25,True,0,44,0.0,,,2
C2,random,fifo,7,False,501,48,60,False,0,51,0.0,,,2
C2,random,fifo,8,False,554,44,27,True,0,44,0.0,,,2
C2,random,fifo,9,False,367,44,21,True,0,34,0.0,,,2
C2,random,fifo,10,False,472,46,58,True,0,44,0.0,,,2
C2,random,fifo,11,False,533,57,23,True,1,40,0.025,,,2
C2,random,fifo,12,False,416,34,26,True,1,42,0.023809523809523808,,,2
C2,random,fifo,13,False,465,50,30,True,1,38,0.02631578947368421,,,2
C2,random,fifo,14,False,611,58,30,True,0,44,0.0,,,2
C2,random,fifo,15,False,392,42,33,True,0,50,0.0,,,2
C2,random,fifo,16,False,698,65,29,True,0,41,0.0,,,2
C2,random,fifo,17,False,469,42,30,True,0,48,0.0,,,2
C2,random,fifo,18,False,462,34,29,True,0,48,0.0,,,2
C2,random,fifo,19,False,369,23,31,True,0,39,0.0,,,2
C2,random,fifo,20,False,804,63,60,False,0,39,0.0,,,2
C2,random,fifo,21,False,666,50,31,True,0,39,0.0,,,2
C2,random,fifo,22,False,371,32,60,False,0,32,0.0,,,2
C2,random,fifo,23,False,336,29,28,True,0,43,0.0,,,2
C2,random,fifo,24,False,432,45,41,True,2,46,0.043478260869565216,,,2
C2,random,fifo,25,False,454,36,26,True,0,38,0.0,,,2
C2,random,fifo,26,False,595,49,51,True,0,46,0.0,,,2
C2,random,fifo,27,False,459,47,23,True,1,40,0.025,,,2
C2,random,fifo,28,False,774,66,33,True,2,45,0.044444444444444446,,,2
C2,random,fifo,29,False,688,62,26,True,0,46,0.0,,,2
C3,random,impact_weighted,0,False,182,20,25,True,0,50,0.0,,,2
C3,random,impact_weighted,1,False,277,30,23,True,0,35,0.0,,,2
C3,random,impact_weighted,2,False,270,28,20,True,0,43,0.0,,,2
C3,random,impact_weighted,3,False,219,20,51,True,0,43,0.0,,,2
C3,random,impact_weighted,4,False,118,11,20,True,1,49,0.02040816326530612,,,2
C3,random,impact_weighted,5,False,294,39,21,True,0,38,0.0,,,2
C3,random,impact_weighted,6,False,190,37,45,True,3,44,0.06818181818181818,,,2
C3,random,impact_weighted,7,False,168,17,52,True,0,51,0.0,,,2
C3,random,impact_weighted,8,False,125,14,41,True,1,41,0.024390243902439025,,,2
C3,random,impact_weighted,9,False,236,25,21,True,0,34,0.0,,,2
C3,random,impact_weighted,10,False,366,34,22,True,1,44,0.022727272727272728,,,2
C3,random,impact_weighted,11,False,296,32,22,True,1,41,0.024390243902439025,,,2
C3,random,impact_weighted,12,False,344,32,24,True,0,47,0.0,,,2
C3,random,impact_weighted,13,False,296,26,23,True,0,39,0.0,,,2
C3,random,impact_weighted,14,False,140,13,21,True,1,45,0.022222222222222223,,,2
C3,random,impact_weighted,15,False,306,25,27,True,0,51,0.0,,,2
C3,random,impact_weighted,16,False,299,29,27,True,1,44,0.022727272727272728,,,2
C3,random,impact_weighted,17,False,268,23,21,True,1,48,0.020833333333333332,,,2
C3,random,impact_weighted,18,False,347,42,52,True,2,47,0.0425531914893617,,,2
C3,random,impact_weighted,19,False,233,25,22,True,0,41,0.0,,,2
C3,random,impact_weighted,20,False,199,21,23,True,0,46,0.0,,,2
C3,random,impact_weighted,21,False,190,29,20,True,0,38,0.0,,,2
C3,random,impact_weighted,22,False,247,40,21,True,1,35,0.02857142857142857,,,2
C3,random,impact_weighted,23,False,246,27,23,True,1,38,0.02631578947368421,,,2
